Date,Latitude,Longtitude,Amplitude,Line,Tower,Distance
19/08/2022 15:07:07.600,16.924,102.191,-44.00kA,500KV_KK4-THI#12,T126/2~126/1 (1962 m), 75.75 km from KK4 [203.47 km]
19/08/2022 15:07:07.900,16.926,102.195,-20.00kA,500KV_KK4-THI#12,T126/2~126/1 (1483 m), 75.75 km from KK4 [203.47 km]
19/08/2022 15:08:23.300,16.938,102.218,-48.00kA,500KV_KK4-THI#12,T127/1~126/2 (1299 m), 75.75 km from KK4 [203.47 km]
19/08/2022 15:08:23.400,16.937,102.217,-22.00kA,500KV_KK4-THI#12,T127/1~126/2 (1150 m), 75.75 km from KK4 [203.47 km]
19/08/2022 15:08:23.600,16.939,102.218,-22.00kA,500KV_KK4-THI#12,T126/2~126/1 (1358 m), 75.75 km from KK4 [203.47 km]
19/08/2022 15:08:23.700,16.937,102.218,-28.00kA,500KV_KK4-THI#12,T127/1~126/2 (1241 m), 75.75 km from KK4 [203.47 km]
19/08/2022 15:11:00.800,16.943,102.208,-32.00kA,500KV_KK4-THI#12,T126/1~125/2 (691 m), 76.86 km from KK4 [203.47 km]
19/08/2022 15:11:01.000,16.943,102.208,-18.00kA,500KV_KK4-THI#12,T126/1~125/2 (691 m), 76.86 km from KK4 [203.47 km]
19/08/2022 15:11:01.100,16.939,102.207,-28.00kA,500KV_KK4-THI#12,T126/1~125/2 (363 m), 76.36 km from KK4 [203.47 km]
19/08/2022 15:11:01.200,16.941,102.208,-24.00kA,500KV_KK4-THI#12,T126/1~125/2 (572 m), 76.36 km from KK4 [203.47 km]
19/08/2022 15:11:01.500,16.942,102.209,-18.00kA,500KV_KK4-THI#12,T126/1~125/2 (722 m), 76.36 km from KK4 [203.47 km]
19/08/2022 15:16:54.100,17.009,102.165,-14.00kA,500KV_KK4-THI#12,T117/2 (730 m), 85.12 km from KK4 [203.47 km]
19/08/2022 15:18:28.100,16.922,102.251,-38.00kA,500KV_KK4-THI#12,T131/2~131/1 (1273 m), 70.92 km from KK4 [203.47 km]
19/08/2022 15:29:21.000,18.819,101.558,-14.00kA,500KV_THI-XYB#12,T18A/54~18A/53 (1008 m), 137.88 km from THI [200.66 km]
19/08/2022 15:33:23.600,18.787,101.56,-22.00kA,500KV_THI-XYB#12,T18A/62~18A/61 (134 m), 134.74 km from THI [200.66 km]
19/08/2022 15:41:32.800,18.756,101.56,-14.00kA,500KV_THI-XYB#12,T18A/68~18A/67 (510 m), 131.37 km from THI [200.66 km]
19/08/2022 15:41:32.900,18.756,101.542,-14.00kA,500KV_THI-XYB#12,T18A/69~18A/68 (1354 m), 131.03 km from THI [200.66 km]
19/08/2022 15:43:27.000,18.761,101.549,-64.00kA,500KV_THI-XYB#12,T18A/67~18A/66 (732 m), 131.37 km from THI [200.66 km]
19/08/2022 15:55:22.200,16.522,102.189,-46.00kA,115KV_CPA-KK1,T65/3~66/1 (1001 m), 15.91 km from CPA [85.83 km]
19/08/2022 16:28:27.000,16.099,102.926,-20.00kA,500KV_RE2-CYP2#12,T65/1~65/2 (1106 m), 65.06 km from RE2 [163.42 km]
19/08/2022 16:32:32.400,16.089,102.93,-24.00kA,500KV_RE2-CYP2#12,T64/2~65/1 (60 m), 65.06 km from RE2 [163.42 km]
19/08/2022 16:36:31.800,15.949,103.998,-18.00kA,115KV_RE-YT#12,T79/2~79/3 (1066 m), 41.76 km from RE [69.29 km]
19/08/2022 16:36:31.800,15.949,103.998,-18.00kA,230KV_YT-RE#12,T41/4~41/3 (1039 m), 27.65 km from YT [69.30 km]
19/08/2022 16:46:30.600,16.439,102.963,-16.00kA,115KV_KK1-MK#1,T16/4~17/1 (45 m), 17.16 km from KK1 [86.06 km]
19/08/2022 16:46:30.600,16.439,102.963,-16.00kA,115KV_KK2-KL#12,T17/1~17/2 (580 m), 10.31 km from KK2 [74.60 km]
19/08/2022 16:46:30.600,16.439,102.963,-16.00kA,115KV_KK2-MK#1,T16/4~17/1 (45 m), 9.92 km from KK2 [78.82 km]
19/08/2022 16:53:08.100,16.469,102.055,-56.00kA,230KV_KK3-LS#12,T104/2~104/1 (303 m), 75.28 km from KK3 [178.88 km]
19/08/2022 16:53:08.100,16.469,102.055,-56.00kA,230KV_KK4-LS#12,T104/2~104/1 (303 m), 58.64 km from KK4 [162.24 km]
19/08/2022 17:09:42.500,16.451,102.965,22.00kA,115KV_KK1-MK#1,T17/2~17/3 (1322 m), 17.44 km from KK1 [86.06 km]
19/08/2022 17:09:42.500,16.451,102.965,22.00kA,115KV_KK2-KL#12,T17/3~18/1 (621 m), 10.61 km from KK2 [74.60 km]
19/08/2022 17:09:42.500,16.451,102.965,22.00kA,115KV_KK2-MK#1,T17/2~17/3 (1322 m), 10.19 km from KK2 [78.82 km]
19/08/2022 17:17:53.000,16.437,102.993,20.00kA,115KV_KK1-MK#1,T20/2~20/3 (43 m), 20.34 km from KK1 [86.06 km]
19/08/2022 17:17:53.000,16.437,102.993,20.00kA,115KV_KK2-KL#12,T20/2~20/3 (985 m), 13.31 km from KK2 [74.60 km]
19/08/2022 17:17:53.000,16.437,102.993,20.00kA,115KV_KK2-MK#1,T20/2~20/3 (43 m), 13.09 km from KK2 [78.82 km]
19/08/2022 17:17:53.500,16.478,103.05,-102.00kA,115KV_KK2-KL#12,T27/1~27/2 (2406 m), 20.10 km from KK2 [74.60 km]
19/08/2022 17:19:53.500,16.508,102.306,-26.00kA,115KV_CPA-KK1,T78/1~78/2 (646 m), 28.15 km from CPA [85.83 km]
19/08/2022 17:22:23.100,16.495,102.299,-28.00kA,115KV_CPA-KK1,T78/1~78/2 (975 m), 28.15 km from CPA [85.83 km]
19/08/2022 17:22:23.100,16.495,102.299,-28.00kA,230KV_KK3-LS#12,T130/3~130/2 (616 m), 48.61 km from KK3 [178.88 km]
19/08/2022 17:22:23.100,16.495,102.299,-28.00kA,230KV_KK4-LS#12,T130/3~130/2 (616 m), 31.98 km from KK4 [162.24 km]
19/08/2022 18:01:40.800,16.055,103.526,26.00kA,230KV_RE2-SU2#12,T8/2 (1221 m), 8.73 km from RE2 [144.33 km]
19/08/2022 18:02:21.300,16.066,103.541,-30.00kA,230KV_RE2-SU2#12,T7/2~7/3 (585 m), 8.01 km from RE2 [144.33 km]
19/08/2022 18:02:40.000,16.055,103.534,46.00kA,230KV_RE2-SU2#12,T8/2~8/3 (391 m), 9.11 km from RE2 [144.33 km]
19/08/2022 18:03:50.200,16.023,103.535,-26.00kA,230KV_RE2-SU2#12,T12/1 (1157 m), 12.40 km from RE2 [144.33 km]
19/08/2022 18:03:50.500,16.023,103.534,-14.00kA,230KV_RE2-SU2#12,T12/1 (1261 m), 12.40 km from RE2 [144.33 km]
19/08/2022 18:05:11.000,16.097,103.559,-12.00kA,115KV_MK-RE#12,T10/1~9/4 (157 m), 28.27 km from MK [38.37 km]
19/08/2022 18:06:37.300,16.067,103.539,-8.00kA,230KV_RE2-SU2#12,T7/2~7/3 (387 m), 7.64 km from RE2 [144.33 km]
19/08/2022 18:07:44.800,16.019,103.556,-26.00kA,230KV_RE2-SU2#12,T12/2~13/1 (1060 m), 12.75 km from RE2 [144.33 km]
19/08/2022 18:08:57.500,15.986,103.644,-32.00kA,115KV_PYK-RE1#12,T18/2~18/1 (57 m), 73.22 km from PYK [91.73 km]
19/08/2022 18:09:48.700,15.998,103.561,-56.00kA,230KV_RE2-SU2#12,T15/1~15/2 (2090 m), 15.90 km from RE2 [144.33 km]
19/08/2022 18:11:07.100,16.023,103.561,-68.00kA,230KV_RE2-SU2#12,T12/2 (1573 m), 12.75 km from RE2 [144.33 km]
19/08/2022 18:12:58.400,15.959,103.59,-26.00kA,115KV_PYK-RE1#12,T25/1~24/3 (914 m), 66.67 km from PYK [91.73 km]
19/08/2022 18:12:58.600,15.958,103.591,-28.00kA,115KV_PYK-RE1#12,T25/1~24/3 (765 m), 66.67 km from PYK [91.73 km]
19/08/2022 18:12:58.700,15.978,103.644,-26.00kA,115KV_PYK-RE1#12,T19/1~18/3 (751 m), 72.61 km from PYK [91.73 km]
19/08/2022 18:12:58.900,15.978,103.639,-28.00kA,115KV_PYK-RE1#12,T19/2 (420 m), 72.29 km from PYK [91.73 km]
19/08/2022 18:15:53.500,16.063,103.525,-10.00kA,230KV_RE2-SU2#12,T7/2~7/3 (1154 m), 8.01 km from RE2 [144.33 km]
19/08/2022 18:16:31.800,16.5,102.532,-26.00kA,500KV_KK4-THI#12,T194/1~193/2 (330 m), 9.04 km from KK4 [203.47 km]
19/08/2022 18:16:48.000,15.991,103.645,-26.00kA,115KV_PYK-RE1#12,T18/1~17/3 (310 m), 73.57 km from PYK [91.73 km]
19/08/2022 18:16:48.100,15.998,103.544,-24.00kA,230KV_RE2-SU2#12,T15/1~15/2 (279 m), 15.46 km from RE2 [144.33 km]
19/08/2022 18:27:28.500,15.969,103.602,-130.00kA,115KV_PYK-RE1#12,T23/2~23/1 (1255 m), 68.67 km from PYK [91.73 km]
19/08/2022 18:27:28.500,15.971,103.613,-20.00kA,115KV_PYK-RE1#12,T22/2~22/1 (698 m), 69.68 km from PYK [91.73 km]
19/08/2022 18:27:28.600,15.97,103.613,-16.00kA,115KV_PYK-RE1#12,T22/2~22/1 (611 m), 69.68 km from PYK [91.73 km]
19/08/2022 18:27:28.600,15.978,103.647,-30.00kA,115KV_PYK-RE1#12,T18/3 (951 m), 72.97 km from PYK [91.73 km]
19/08/2022 18:27:28.900,15.972,103.612,-14.00kA,115KV_PYK-RE1#12,T22/2~22/1 (851 m), 69.68 km from PYK [91.73 km]
19/08/2022 18:29:52.400,15.964,103.638,-80.00kA,115KV_PYK-RE1#12,T20/2 (1563 m), 71.27 km from PYK [91.73 km]
19/08/2022 18:31:00.400,15.959,103.643,-116.00kA,115KV_PYK-RE1#12,T20/2~20/1 (2330 m), 71.27 km from PYK [91.73 km]
19/08/2022 19:06:39.500,17.209,105.028,-48.00kA,500KV_RE2-NTN2#12,TEDL138~EDL139 (1927 m), 232.73 km from RE2 [299.47 km]
19/08/2022 19:09:47.600,17.328,104.703,-48.00kA,115KV_NN-TH#12,T50/3~50/2 (521 m), 10.02 km from NN [60.66 km]
19/08/2022 19:12:47.300,18.215,104.554,32.00kA,230KV_THK-THB#12,TEDL213 (1757 m), 85.88 km from THK [85.88 km]
19/08/2022 19:12:47.300,18.215,104.554,32.00kA,230KV_THK-THB#34,TEDL206 (1710 m), 84.50 km from THK [84.50 km]
19/08/2022 19:13:40.500,17.19,104.998,-56.00kA,500KV_RE2-NTN2#12,TEDL131~EDL132 (376 m), 229.03 km from RE2 [299.47 km]
19/08/2022 19:13:49.800,17.351,104.711,-34.00kA,115KV_NN-TH#12,T53/2~53/1 (199 m), 7.28 km from NN [60.66 km]
19/08/2022 19:13:49.800,17.348,104.664,-36.00kA,115KV_SO2-NN,T60/5 (1777 m), 60.28 km from SO2 [72.15 km]
19/08/2022 19:14:59.800,18.613,103.586,-14.00kA,230KV_NBG-NNP#12,T8/2~8/1 (834 m), 110.73 km from NBG [119.32 km]
19/08/2022 19:16:55.600,18.566,103.631,-40.00kA,230KV_NBG-NNP#12,T16/1~15/3 (1907 m), 103.44 km from NBG [119.32 km]
19/08/2022 19:17:16.100,18.222,104.54,-46.00kA,230KV_THK-THB#12,TEDL213 (1616 m), 85.88 km from THK [85.88 km]
19/08/2022 19:17:16.100,18.222,104.54,-46.00kA,230KV_THK-THB#34,TEDL206 (1613 m), 84.50 km from THK [84.50 km]
19/08/2022 19:17:34.800,17.16,104.998,-38.00kA,500KV_RE2-NTN2#12,TEDL125~EDL126 (459 m), 225.45 km from RE2 [299.47 km]
19/08/2022 19:18:28.700,18.216,104.532,26.00kA,230KV_THK-THB#12,TEDL213 (1231 m), 85.88 km from THK [85.88 km]
19/08/2022 19:18:28.700,18.216,104.532,26.00kA,230KV_THK-THB#34,TEDL206 (1265 m), 84.50 km from THK [84.50 km]
19/08/2022 19:19:17.700,18.541,103.633,-26.00kA,230KV_NBG-NNP#12,T17/2 (831 m), 101.60 km from NBG [119.32 km]
19/08/2022 19:19:17.900,18.548,103.637,-14.00kA,230KV_NBG-NNP#12,T17/1 (1216 m), 102.03 km from NBG [119.32 km]
19/08/2022 19:20:29.200,18.226,104.538,-112.00kA,230KV_THK-THB#12,TEDL213 (2063 m), 85.88 km from THK [85.88 km]
19/08/2022 19:20:29.200,18.226,104.538,-112.00kA,230KV_THK-THB#34,TEDL206 (2066 m), 84.50 km from THK [84.50 km]
19/08/2022 19:21:18.200,18.224,104.546,-68.00kA,230KV_THK-THB#12,TEDL213 (1964 m), 85.88 km from THK [85.88 km]
19/08/2022 19:21:18.200,18.224,104.546,-68.00kA,230KV_THK-THB#34,TEDL206 (1944 m), 84.50 km from THK [84.50 km]
19/08/2022 19:21:18.300,18.224,104.548,-92.00kA,230KV_THK-THB#12,TEDL213 (2049 m), 85.88 km from THK [85.88 km]
19/08/2022 19:21:18.300,18.224,104.548,-92.00kA,230KV_THK-THB#34,TEDL206 (2024 m), 84.50 km from THK [84.50 km]
19/08/2022 19:22:08.500,18.552,103.636,-34.00kA,230KV_NBG-NNP#12,T17/1 (1286 m), 102.03 km from NBG [119.32 km]
19/08/2022 19:23:57.100,18.224,104.529,-104.00kA,230KV_THK-THB#12,TEDL213 (2140 m), 85.88 km from THK [85.88 km]
19/08/2022 19:23:57.100,18.224,104.529,-104.00kA,230KV_THK-THB#34,TEDL206 (2167 m), 84.50 km from THK [84.50 km]
19/08/2022 19:23:58.400,17.416,104.737,-72.00kA,230KV_NN-NN2#12,T4/2~4/3 (63 m), 4.76 km from NN [17.38 km]
19/08/2022 19:23:58.500,17.412,104.739,-12.00kA,230KV_NN-NN2#12,T4/1~4/2 (251 m), 4.45 km from NN [17.38 km]
19/08/2022 19:24:55.300,18.219,104.548,-64.00kA,230KV_THK-THB#12,TEDL213 (1572 m), 85.88 km from THK [85.88 km]
19/08/2022 19:24:55.300,18.219,104.548,-64.00kA,230KV_THK-THB#34,TEDL206 (1541 m), 84.50 km from THK [84.50 km]
19/08/2022 19:25:10.800,17.205,105.014,-14.00kA,500KV_RE2-NTN2#12,TEDL135~EDL136 (682 m), 231.18 km from RE2 [299.47 km]
19/08/2022 19:25:36.800,18.54,103.621,-40.00kA,230KV_NBG-NNP#12,T18/1~17/2 (409 m), 101.60 km from NBG [119.32 km]
19/08/2022 19:25:49.500,18.201,104.528,-42.00kA,230KV_THK-THB#12,TEDL211~EDL212 (1273 m), 85.47 km from THK [85.88 km]
19/08/2022 19:25:49.500,18.201,104.528,-42.00kA,230KV_THK-THB#34,TEDL204~EDL205 (1328 m), 83.76 km from THK [84.50 km]
19/08/2022 19:30:38.700,18.18,104.557,-48.00kA,230KV_THK-THB#12,TEDL205~EDL206 (1508 m), 82.53 km from THK [85.88 km]
19/08/2022 19:30:38.700,18.18,104.557,-48.00kA,230KV_THK-THB#34,TEDL197~EDL198 (1458 m), 81.14 km from THK [84.50 km]
19/08/2022 19:34:11.900,18.156,104.544,-68.00kA,230KV_THK-THB#12,TEDL198~EDL199 (192 m), 80.18 km from THK [85.88 km]
19/08/2022 19:34:11.900,18.156,104.544,-68.00kA,230KV_THK-THB#34,TEDL191~EDL192 (203 m), 78.69 km from THK [84.50 km]
19/08/2022 19:34:12.100,18.16,104.532,-46.00kA,230KV_THK-THB#12,TEDL199~EDL200 (1013 m), 80.66 km from THK [85.88 km]
19/08/2022 19:34:12.100,18.16,104.532,-46.00kA,230KV_THK-THB#34,TEDL192~EDL193 (1415 m), 79.51 km from THK [84.50 km]
19/08/2022 19:37:23.400,18.138,104.559,-56.00kA,230KV_THK-THB#12,TEDL192~EDL193 (1547 m), 77.16 km from THK [85.88 km]
19/08/2022 19:37:23.400,18.138,104.559,-56.00kA,230KV_THK-THB#34,TEDL186~EDL187 (1132 m), 76.57 km from THK [84.50 km]
19/08/2022 19:37:43.300,16.968,104.944,-8.00kA,500KV_RE2-NTN2#12,TEDL82~EDL83 (232 m), 202.39 km from RE2 [299.47 km]
19/08/2022 19:38:43.700,18.05,104.546,-32.00kA,230KV_THK-THB#12,TEDL167~EDL168 (667 m), 67.15 km from THK [85.88 km]
19/08/2022 19:38:43.700,18.05,104.546,-32.00kA,230KV_THK-THB#34,TEDL163 (1208 m), 66.48 km from THK [84.50 km]
19/08/2022 19:39:07.600,18.172,104.527,-26.00kA,230KV_THK-THB#12,TEDL203 (1408 m), 81.72 km from THK [85.88 km]
19/08/2022 19:39:08.100,18.174,104.53,-38.00kA,230KV_THK-THB#12,TEDL203 (1126 m), 81.72 km from THK [85.88 km]
19/08/2022 19:39:08.100,18.174,104.53,-38.00kA,230KV_THK-THB#34,TEDL196~EDL197 (1453 m), 80.73 km from THK [84.50 km]
19/08/2022 19:41:28.600,18.191,104.538,-34.00kA,230KV_THK-THB#12,TEDL208~EDL209 (355 m), 84.25 km from THK [85.88 km]
19/08/2022 19:41:28.600,18.191,104.538,-34.00kA,230KV_THK-THB#34,TEDL201~EDL202 (401 m), 82.63 km from THK [84.50 km]
19/08/2022 19:41:45.200,17.387,104.774,-74.00kA,115KV_NN-TH#12,T60/3 (1795 m), 0.00 km from NN [60.66 km]
19/08/2022 19:41:45.200,17.387,104.774,-74.00kA,115KV_NN-THK#12,T2/1~2/2 (779 m), 2.07 km from NN [8.47 km]
19/08/2022 19:41:45.200,17.387,104.774,-74.00kA,115KV_SO2-NN,T60/3A (1862 m), 72.15 km from SO2 [72.15 km]
19/08/2022 19:41:45.200,17.387,104.774,-74.00kA,230KV_NN-NN2#12,T0/3 (1589 m), 0.38 km from NN [17.38 km]
19/08/2022 19:42:40.500,18.119,104.548,-50.00kA,230KV_THK-THB#12,TEDL188~EDL189 (227 m), 75.91 km from THK [85.88 km]
19/08/2022 19:42:40.500,18.119,104.548,-50.00kA,230KV_THK-THB#34,TEDL181~EDL182 (276 m), 74.78 km from THK [84.50 km]
19/08/2022 19:45:56.500,18.181,104.522,-76.00kA,230KV_THK-THB#12,TEDL206~EDL207 (2155 m), 82.90 km from THK [85.88 km]
19/08/2022 19:45:56.500,18.181,104.522,-76.00kA,230KV_THK-THB#34,TEDL198~EDL199 (2205 m), 81.92 km from THK [84.50 km]
19/08/2022 19:47:05.300,18.617,103.577,12.00kA,230KV_NBG-NNP#12,T7/1~6/3 (1454 m), 112.11 km from NBG [119.32 km]
19/08/2022 19:48:22.700,18.147,104.535,-92.00kA,230KV_THK-THB#12,TEDL196~EDL197 (867 m), 78.86 km from THK [85.88 km]
19/08/2022 19:48:22.700,18.147,104.535,-92.00kA,230KV_THK-THB#34,TEDL189~EDL190 (1267 m), 77.86 km from THK [84.50 km]
19/08/2022 19:48:22.800,18.144,104.535,-40.00kA,230KV_THK-THB#12,TEDL195~EDL196 (904 m), 78.86 km from THK [85.88 km]
19/08/2022 19:48:22.800,18.144,104.535,-40.00kA,230KV_THK-THB#34,TEDL188~EDL189 (1305 m), 77.43 km from THK [84.50 km]
19/08/2022 19:48:22.900,18.144,104.53,-28.00kA,230KV_THK-THB#12,TEDL195~EDL196 (1430 m), 78.86 km from THK [85.88 km]
19/08/2022 19:52:02.500,17.294,105.086,-44.00kA,500KV_RE2-NTN2#12,TEDL159~EDL160 (955 m), 244.15 km from RE2 [299.47 km]
19/08/2022 19:52:02.500,17.295,105.094,-48.00kA,500KV_RE2-NTN2#12,TEDL160~EDL161 (1488 m), 244.66 km from RE2 [299.47 km]
19/08/2022 19:52:02.800,17.143,104.99,-6.00kA,500KV_RE2-NTN2#12,TEDL121~EDL122 (442 m), 223.77 km from RE2 [299.47 km]
19/08/2022 19:52:50.300,18.544,103.629,-12.00kA,230KV_NBG-NNP#12,T17/2~17/1 (369 m), 102.03 km from NBG [119.32 km]
19/08/2022 19:54:28.100,17.299,105.057,-132.00kA,500KV_RE2-NTN2#12,TEDL155~EDL156 (1630 m), 242.29 km from RE2 [299.47 km]
19/08/2022 19:54:28.300,17.299,105.06,-14.00kA,500KV_RE2-NTN2#12,TEDL156~EDL157 (1403 m), 242.29 km from RE2 [299.47 km]
19/08/2022 19:56:17.200,17.284,105.066,-56.00kA,500KV_RE2-NTN2#12,TEDL154~EDL155 (197 m), 241.78 km from RE2 [299.47 km]
19/08/2022 19:57:22.100,18.071,104.542,-34.00kA,230KV_THK-THB#12,TEDL176~EDL177 (1481 m), 70.69 km from THK [85.88 km]
19/08/2022 19:57:22.100,18.071,104.542,-34.00kA,230KV_THK-THB#34,TEDL169~EDL170 (1530 m), 69.55 km from THK [84.50 km]
19/08/2022 19:57:33.300,17.28,105.088,-60.00kA,500KV_RE2-NTN2#12,TEDL157~EDL158 (2190 m), 243.19 km from RE2 [299.47 km]
19/08/2022 19:57:41.400,17.412,104.564,-42.00kA,230KV_NN2-SO2#12,T19/1~19/2 (594 m), 19.81 km from NN2 [73.09 km]
19/08/2022 19:57:41.400,17.412,104.564,-42.00kA,230KV_SO2-THK2,T19/2~19/1 (594 m), 53.29 km from SO2 [72.37 km]
19/08/2022 20:03:02.500,18.544,103.647,-58.00kA,230KV_NBG-NNP#12,T17/1 (2255 m), 102.03 km from NBG [119.32 km]
19/08/2022 20:04:19.000,17.31,104.703,32.00kA,115KV_NN-TH#12,T49/1~48/3 (997 m), 11.88 km from NN [60.66 km]
19/08/2022 20:09:44.900,17.968,104.551,-120.00kA,230KV_THK-THB#12,TEDL141~EDL142 (2225 m), 56.96 km from THK [85.88 km]
19/08/2022 20:09:44.900,17.968,104.551,-120.00kA,230KV_THK-THB#34,TEDL142~EDL143 (2296 m), 57.98 km from THK [84.50 km]
19/08/2022 20:09:45.000,17.961,104.559,-36.00kA,230KV_THK-THB#12,TEDL138~EDL139 (1549 m), 56.23 km from THK [85.88 km]
19/08/2022 20:09:45.000,17.961,104.559,-36.00kA,230KV_THK-THB#34,TEDL140~EDL141 (1608 m), 57.07 km from THK [84.50 km]
19/08/2022 20:14:34.300,18.234,103.646,-210.00kA,115KV_BKN-PHK,T100/1~99/3 (411 m), 9.63 km from BKN [109.65 km]
19/08/2022 20:14:34.300,18.229,103.658,-26.00kA,115KV_BKN-PHK,T99/2~99/1 (868 m), 9.99 km from BKN [109.65 km]
19/08/2022 20:22:36.400,17.9,104.632,-66.00kA,230KV_THK-THB#34,TEDL117~EDL118 (2313 m), 47.75 km from THK [84.50 km]
19/08/2022 20:23:21.900,17.903,104.59,52.00kA,230KV_THK-THB#12,TEDL121~EDL122 (762 m), 49.17 km from THK [85.88 km]
19/08/2022 20:23:21.900,17.903,104.59,52.00kA,230KV_THK-THB#34,TEDL124~EDL125 (1222 m), 50.07 km from THK [84.50 km]
19/08/2022 20:23:25.200,17.893,104.583,44.00kA,230KV_THK-THB#12,TEDL117~EDL118 (387 m), 48.51 km from THK [85.88 km]
19/08/2022 20:23:31.200,17.297,105.108,-56.00kA,500KV_RE2-NTN2#12,TEDL163~EDL164 (2397 m), 245.73 km from RE2 [299.47 km]
19/08/2022 20:25:43.600,17.317,105.13,-60.00kA,500KV_RE2-NTN2#12,TEDL172~EDL173 (1505 m), 250.29 km from RE2 [299.47 km]
19/08/2022 20:26:26.300,17.882,104.638,-120.00kA,230KV_THK-THB#34,TEDL114~EDL115 (2291 m), 46.46 km from THK [84.50 km]
19/08/2022 20:27:57.000,17.348,105.132,-76.00kA,500KV_RE2-NTN2#12,TEDL175~EDL176 (1696 m), 251.22 km from RE2 [299.47 km]
19/08/2022 20:28:03.300,17.885,104.579,48.00kA,230KV_THK-THB#12,TEDL116 (1226 m), 47.82 km from THK [85.88 km]
19/08/2022 20:28:06.000,17.191,104.715,36.00kA,115KV_NN-TH#12,T35/1~34/3 (1363 m), 25.69 km from NN [60.66 km]
19/08/2022 20:30:32.500,17.313,105.109,26.00kA,500KV_RE2-NTN2#12,TEDL166~EDL167 (1225 m), 246.95 km from RE2 [299.47 km]
19/08/2022 20:30:32.700,17.345,105.121,-52.00kA,500KV_RE2-NTN2#12,TEDL172~EDL173 (1735 m), 250.29 km from RE2 [299.47 km]
19/08/2022 20:31:01.800,17.859,104.63,26.00kA,230KV_THK-THB#34,TEDL109 (971 m), 44.01 km from THK [84.50 km]
19/08/2022 20:31:08.500,17.852,104.63,46.00kA,230KV_THK-THB#34,TEDL107~EDL108 (820 m), 43.20 km from THK [84.50 km]
19/08/2022 20:31:09.800,17.834,104.621,-68.00kA,230KV_THK-THB#12,TEDL97~EDL98 (1750 m), 40.53 km from THK [85.88 km]
19/08/2022 20:31:09.800,17.834,104.621,-68.00kA,230KV_THK-THB#34,TEDL102~EDL103 (333 m), 41.60 km from THK [84.50 km]
19/08/2022 20:31:38.700,17.849,104.637,-48.00kA,230KV_THK-THB#34,TEDL105~EDL106 (1491 m), 42.83 km from THK [84.50 km]
19/08/2022 20:32:29.100,17.839,104.623,-54.00kA,230KV_THK-THB#12,TEDL99 (2077 m), 41.39 km from THK [85.88 km]
19/08/2022 20:32:29.100,17.839,104.623,-54.00kA,230KV_THK-THB#34,TEDL103~EDL104 (224 m), 42.12 km from THK [84.50 km]
19/08/2022 20:32:32.200,18.182,103.641,-14.00kA,115KV_BKN-PHK,T94/2~94/1 (997 m), 15.30 km from BKN [109.65 km]
19/08/2022 20:32:32.300,18.181,103.639,-20.00kA,115KV_BKN-PHK,T94/2~94/1 (1223 m), 15.30 km from BKN [109.65 km]
19/08/2022 20:32:41.400,17.864,104.627,50.00kA,230KV_THK-THB#34,TEDL110~EDL111 (763 m), 44.77 km from THK [84.50 km]
19/08/2022 20:33:27.700,17.872,104.625,46.00kA,230KV_THK-THB#34,TEDL112~EDL113 (724 m), 45.65 km from THK [84.50 km]
19/08/2022 20:35:01.100,17.841,104.63,-100.00kA,230KV_THK-THB#34,TEDL105 (745 m), 42.51 km from THK [84.50 km]
19/08/2022 20:35:07.900,18.245,103.665,-52.00kA,115KV_BKN-PHK,T101/2~101/1 (1573 m), 8.25 km from BKN [109.65 km]
19/08/2022 20:35:15.600,17.32,105.146,-52.00kA,500KV_RE2-NTN2#12,TEDL176 (1697 m), 251.79 km from RE2 [299.47 km]
19/08/2022 20:37:10.700,18.123,103.649,-80.00kA,115KV_BKN-PHK,T87/3~87/2 (157 m), 21.82 km from BKN [109.65 km]
19/08/2022 20:38:49.800,17.833,104.62,-94.00kA,230KV_THK-THB#12,TEDL97~EDL98 (1615 m), 40.53 km from THK [85.88 km]
19/08/2022 20:38:49.800,17.833,104.62,-94.00kA,230KV_THK-THB#34,TEDL102~EDL103 (298 m), 41.06 km from THK [84.50 km]
19/08/2022 20:38:49.800,17.831,104.614,-54.00kA,230KV_THK-THB#12,TEDL97~EDL98 (942 m), 40.53 km from THK [85.88 km]
19/08/2022 20:38:49.800,17.831,104.614,-54.00kA,230KV_THK-THB#34,TEDL100~EDL101 (126 m), 40.83 km from THK [84.50 km]
19/08/2022 20:41:51.400,18.095,103.655,-14.00kA,115KV_BKN-PHK,T84/2~84/1 (472 m), 24.90 km from BKN [109.65 km]
19/08/2022 20:43:46.600,18.194,103.654,56.00kA,115KV_BKN-PHK,T95/2~95/1 (520 m), 13.94 km from BKN [109.65 km]
19/08/2022 20:44:18.400,18.16,103.644,36.00kA,115KV_BKN-PHK,T91/3~91/2 (685 m), 17.68 km from BKN [109.65 km]
19/08/2022 20:44:39.200,18.102,103.646,-28.00kA,115KV_BKN-PHK,T85/3~85/2 (478 m), 24.21 km from BKN [109.65 km]
19/08/2022 20:45:19.500,18.202,103.641,46.00kA,115KV_BKN-PHK,T96/3~96/2 (871 m), 13.22 km from BKN [109.65 km]
19/08/2022 20:45:49.900,18.197,103.634,42.00kA,115KV_BKN-PHK,T96/1~95/2 (1600 m), 13.59 km from BKN [109.65 km]
